nrg_bal,geo_code,year,share_ren_pct,data_flag,sector,geo_name,region,is_eu27_member,yoy_change,gap_to_target_pp,required_pace,recent_pace,pace_status
REN_HEAT_CL,DE,2015,13.432,,Heating & Cooling,Germany,West,True,0.023,20.026,3.338,0.846,Far behind
REN_HEAT_CL,DE,2016,13.032,,Heating & Cooling,Germany,West,True,-0.4,20.026,3.338,0.846,Far behind
REN_HEAT_CL,DE,2017,13.369,,Heating & Cooling,Germany,West,True,0.337,20.026,3.338,0.846,Far behind
REN_HEAT_CL,DE,2018,14.22,,Heating & Cooling,Germany,West,True,0.851,20.026,3.338,0.846,Far behind
REN_HEAT_CL,DE,2019,14.504,,Heating & Cooling,Germany,West,True,0.284,20.026,3.338,0.846,Far behind
REN_HEAT_CL,DE,2020,14.481,,Heating & Cooling,Germany,West,True,-0.023,20.026,3.338,0.846,Far behind
REN_HEAT_CL,DE,2021,15.533,,Heating & Cooling,Germany,West,True,1.052,20.026,3.338,0.846,Far behind
REN_HEAT_CL,DE,2022,17.391,,Heating & Cooling,Germany,West,True,1.858,20.026,3.338,0.846,Far behind
REN_HEAT_CL,DE,2023,16.909,,Heating & Cooling,Germany,West,True,-0.482,20.026,3.338,0.846,Far behind
REN_HEAT_CL,DE,2024,17.677,,Heating & Cooling,Germany,West,True,0.768,20.026,3.338,0.846,Far behind
REN_HEAT_CL,DK,2004,20.501,,Heating & Cooling,Denmark,North,True,,-3.961,0.0,3.695,At or above target
REN_HEAT_CL,DK,2005,22.612,,Heating & Cooling,Denmark,North,True,2.111,-3.961,0.0,3.695,At or above target
REN_HEAT_CL,DK,2006,23.661,,Heating & Cooling,Denmark,North,True,1.049,-3.961,0.0,3.695,At or above target
REN_HEAT_CL,DK,2007,26.707,,Heating & Cooling,Denmark,North,True,3.046,-3.961,0.0,3.695,At or above target
REN_HEAT_CL,DK,2008,27.964,,Heating & Cooling,Denmark,North,True,1.257,-3.961,0.0,3.695,At or above target
REN_HEAT_CL,DK,2009,29.403,,Heating & Cooling,Denmark,North,True,1.439,-3.961,0.0,3.695,At or above target
REN_HEAT_CL,DK,2010,30.369,,Heating & Cooling,Denmark,North,True,0.966,-3.961,0.0,3.695,At or above target
REN_HEAT_CL,DK,2011,31.889,,Heating & Cooling,Denmark,North,True,1.52,-3.961,0.0,3.695,At or above target
REN_HEAT_CL,DK,2012,33.201,,Heating & Cooling,Denmark,North,True,1.312,-3.961,0.0,3.695,At or above target
REN_HEAT_CL,DK,2013,34.679,,Heating & Cooling,Denmark,North,True,1.478,-3.961,0.0,3.695,At or above target
REN_HEAT_CL,DK,2014,38.014,,Heating & Cooling,Denmark,North,True,3.335,-3.961,0.0,3.695,At or above target
REN_HEAT_CL,DK,2015,39.536,,Heating & Cooling,Denmark,North,True,1.522,-3.961,0.0,3.695,At or above target
REN_HEAT_CL,DK,2016,41.078,,Heating & Cooling,Denmark,North,True,1.542,-3.961,0.0,3.695,At or above target
REN_HEAT_CL,DK,2017,44.063,,Heating & Cooling,Denmark,North,True,2.985,-3.961,0.0,3.695,At or above target
REN_HEAT_CL,DK,2018,44.968,,Heating & Cooling,Denmark,North,True,0.905,-3.961,0.0,3.695,At or above target
REN_HEAT_CL,DK,2019,47.302,,Heating & Cooling,Denmark,North,True,2.334,-3.961,0.0,3.695,At or above target
REN_HEAT_CL,DK,2020,51.073,,Heating & Cooling,Denmark,North,True,3.771,-3.961,0.0,3.695,At or above target
REN_HEAT_CL,DK,2021,51.552,,Heating & Cooling,Denmark,North,True,0.479,-3.961,0.0,3.695,At or above target
REN_HEAT_CL,DK,2022,51.4,,Heating & Cooling,Denmark,North,True,-0.152,-3.961,0.0,3.695,At or above target
REN_HEAT_CL,DK,2023,54.503,,Heating & Cooling,Denmark,North,True,3.103,-3.961,0.0,3.695,At or above target
REN_HEAT_CL,DK,2024,56.42,,Heating & Cooling,Denmark,North,True,1.917,-3.961,0.0,3.695,At or above target
REN_HEAT_CL,EE,2004,33.361,,Heating & Cooling,Estonia,North,True,,0.268,0.045,3.041,On track
REN_HEAT_CL,EE,2005,32.369,,Heating & Cooling,Estonia,North,True,-0.992,0.268,0.045,3.041,On track
REN_HEAT_CL,EE,2006,30.838,,Heating & Cooling,Estonia,North,True,-1.531,0.268,0.045,3.041,On track
REN_HEAT_CL,EE,2007,33.037,,Heating & Cooling,Estonia,North,True,2.199,0.268,0.045,3.041,On track
REN_HEAT_CL,EE,2008,35.997,,Heating & Cooling,Estonia,North,True,2.96,0.268,0.045,3.041,On track
REN_HEAT_CL,EE,2009,42.028,,Heating & Cooling,Estonia,North,True,6.031,0.268,0.045,3.041,On track
REN_HEAT_CL,EE,2010,43.162,,Heating & Cooling,Estonia,North,True,1.134,0.268,0.045,3.041,On track
REN_HEAT_CL,EE,2011,44.55,,Heating & Cooling,Estonia,North,True,1.388,0.268,0.045,3.041,On track
REN_HEAT_CL,EE,2012,43.218,,Heating & Cooling,Estonia,North,True,-1.332,0.268,0.045,3.041,On track
REN_HEAT_CL,EE,2013,43.112,,Heating & Cooling,Estonia,North,True,-0.106,0.268,0.045,3.041,On track
REN_HEAT_CL,EE,2014,44.934,,Heating & Cooling,Estonia,North,True,1.822,0.268,0.045,3.041,On track
REN_HEAT_CL,EE,2015,50.031,,Heating & Cooling,Estonia,North,True,5.097,0.268,0.045,3.041,On track
REN_HEAT_CL,EE,2016,51.765,,Heating & Cooling,Estonia,North,True,1.734,0.268,0.045,3.041,On track
REN_HEAT_CL,EE,2017,52.217,,Heating & Cooling,Estonia,North,True,0.452,0.268,0.045,3.041,On track
REN_HEAT_CL,EE,2018,53.671,,Heating & Cooling,Estonia,North,True,1.454,0.268,0.045,3.041,On track
REN_HEAT_CL,EE,2019,52.193,,Heating & Cooling,Estonia,North,True,-1.478,0.268,0.045,3.041,On track
REN_HEAT_CL,EE,2020,58.834,,Heating & Cooling,Estonia,North,True,6.641,0.268,0.045,3.041,On track
REN_HEAT_CL,EE,2021,61.347,,Heating & Cooling,Estonia,North,True,2.513,0.268,0.045,3.041,On track
REN_HEAT_CL,EE,2022,65.442,,Heating & Cooling,Estonia,North,True,4.095,0.268,0.045,3.041,On track
REN_HEAT_CL,EE,2023,66.668,,Heating & Cooling,Estonia,North,True,1.226,0.268,0.045,3.041,On track
REN_HEAT_CL,EE,2024,67.811,,Heating & Cooling,Estonia,North,True,1.143,0.268,0.045,3.041,On track
REN_HEAT_CL,EL,2004,13.465,,Heating & Cooling,Greece,South,True,,17.136,2.856,0.904,Needs acceleration
REN_HEAT_CL,EL,2005,13.384,,Heating & Cooling,Greece,South,True,-0.081,17.136,2.856,0.904,Needs acceleration
REN_HEAT_CL,EL,2006,13.095,,Heating & Cooling,Greece,South,True,-0.289,17.136,2.856,0.904,Needs acceleration
REN_HEAT_CL,EL,2007,14.675,,Heating & Cooling,Greece,South,True,1.58,17.136,2.856,0.904,Needs acceleration
REN_HEAT_CL,EL,2008,14.718,,Heating & Cooling,Greece,South,True,0.043,17.136,2.856,0.904,Needs acceleration
REN_HEAT_CL,EL,2009,17.247,,Heating & Cooling,Greece,South,True,2.529,17.136,2.856,0.904,Needs acceleration
REN_HEAT_CL,EL,2010,18.658,,Heating & Cooling,Greece,South,True,1.411,17.136,2.856,0.904,Needs acceleration
REN_HEAT_CL,EL,2011,20.111,,Heating & Cooling,Greece,South,True,1.453,17.136,2.856,0.904,Needs acceleration
REN_HEAT_CL,EL,2012,24.122,,Heating & Cooling,Greece,South,True,4.011,17.136,2.856,0.904,Needs acceleration
REN_HEAT_CL,EL,2013,27.418,,Heating & Cooling,Greece,South,True,3.296,17.136,2.856,0.904,Needs acceleration
REN_HEAT_CL,EL,2014,27.87,,Heating & Cooling,Greece,South,True,0.452,17.136,2.856,0.904,Needs acceleration
REN_HEAT_CL,EL,2015,26.557,,Heating & Cooling,Greece,South,True,-1.313,17.136,2.856,0.904,Needs acceleration
REN_HEAT_CL,EL,2016,25.422,,Heating & Cooling,Greece,South,True,-1.135,17.136,2.856,0.904,Needs acceleration
REN_HEAT_CL,EL,2017,28.246,,Heating & Cooling,Greece,South,True,2.824,17.136,2.856,0.904,Needs acceleration
REN_HEAT_CL,EL,2018,30.123,,Heating & Cooling,Greece,South,True,1.877,17.136,2.856,0.904,Needs acceleration
REN_HEAT_CL,EL,2019,30.048,,Heating & Cooling,Greece,South,True,-0.075,17.136,2.856,0.904,Needs acceleration
REN_HEAT_CL,EL,2020,31.941,,Heating & Cooling,Greece,South,True,1.893,17.136,2.856,0.904,Needs acceleration
REN_HEAT_CL,EL,2021,31.081,,Heating & Cooling,Greece,South,True,-0.86,17.136,2.856,0.904,Needs acceleration
REN_HEAT_CL,EL,2022,30.622,,Heating & Cooling,Greece,South,True,-0.459,17.136,2.856,0.904,Needs acceleration
REN_HEAT_CL,EL,2023,35.547,,Heating & Cooling,Greece,South,True,4.925,17.136,2.856,0.904,Needs acceleration
REN_HEAT_CL,EL,2024,32.639,,Heating & Cooling,Greece,South,True,-2.908,17.136,2.856,0.904,Needs acceleration
REN_HEAT_CL,ES,2004,9.55,,Heating & Cooling,Spain,South,True,,17.083,2.847,1.049,Needs acceleration
REN_HEAT_CL,ES,2005,9.409,,Heating & Cooling,Spain,South,True,-0.141,17.083,2.847,1.049,Needs acceleration
REN_HEAT_CL,ES,2006,11.376,,Heating & Cooling,Spain,South,True,1.967,17.083,2.847,1.049,Needs acceleration
REN_HEAT_CL,ES,2007,11.246,,Heating & Cooling,Spain,South,True,-0.13,17.083,2.847,1.049,Needs acceleration
REN_HEAT_CL,ES,2008,11.618,,Heating & Cooling,Spain,South,True,0.372,17.083,2.847,1.049,Needs acceleration
REN_HEAT_CL,ES,2009,13.218,,Heating & Cooling,Spain,South,True,1.6,17.083,2.847,1.049,Needs acceleration
REN_HEAT_CL,ES,2010,12.498,,Heating & Cooling,Spain,South,True,-0.72,17.083,2.847,1.049,Needs acceleration
REN_HEAT_CL,ES,2011,13.469,,Heating & Cooling,Spain,South,True,0.971,17.083,2.847,1.049,Needs acceleration
REN_HEAT_CL,ES,2012,13.969,,Heating & Cooling,Spain,South,True,0.5,17.083,2.847,1.049,Needs acceleration
REN_HEAT_CL,ES,2013,13.967,,Heating & Cooling,Spain,South,True,-0.002,17.083,2.847,1.049,Needs acceleration
REN_HEAT_CL,ES,2014,15.557,,Heating & Cooling,Spain,South,True,1.59,17.083,2.847,1.049,Needs acceleration
REN_HEAT_CL,ES,2015,16.85,,Heating & Cooling,Spain,South,True,1.293,17.083,2.847,1.049,Needs acceleration
REN_HEAT_CL,ES,2016,15.898,,Heating & Cooling,Spain,South,True,-0.952,17.083,2.847,1.049,Needs acceleration
REN_HEAT_CL,ES,2017,16.205,,Heating & Cooling,Spain,South,True,0.307,17.083,2.847,1.049,Needs acceleration
REN_HEAT_CL,ES,2018,16.135,,Heating & Cooling,Spain,South,True,-0.07,17.083,2.847,1.049,Needs acceleration
REN_HEAT_CL,ES,2019,17.203,,Heating & Cooling,Spain,South,True,1.068,17.083,2.847,1.049,Needs acceleration
REN_HEAT_CL,ES,2020,17.966,,Heating & Cooling,Spain,South,True,0.763,17.083,2.847,1.049,Needs acceleration
REN_HEAT_CL,ES,2021,16.971,,Heating & Cooling,Spain,South,True,-0.995,17.083,2.847,1.049,Needs acceleration
REN_HEAT_CL,ES,2022,19.332,,Heating & Cooling,Spain,South,True,2.361,17.083,2.847,1.049,Needs acceleration
REN_HEAT_CL,ES,2023,21.904,,Heating & Cooling,Spain,South,True,2.572,17.083,2.847,1.049,Needs acceleration
REN_HEAT_CL,ES,2024,21.572,,Heating & Cooling,Spain,South,True,-0.332,17.083,2.847,1.049,Needs acceleration
REN_HEAT_CL,EU27_2020,2004,11.735,,Heating & Cooling,EU-27,EU-27 (aggregate),False,,17.259,2.876,0.801,Needs acceleration
REN_HEAT_CL,EU27_2020,2005,12.437,,Heating & Cooling,EU-27,EU-27 (aggregate),False,0.702,17.259,2.876,0.801,Needs acceleration
REN_HEAT_CL,EU27_2020,2006,13.21,,Heating & Cooling,EU-27,EU-27 (aggregate),False,0.773,17.259,2.876,0.801,Needs acceleration
REN_HEAT_CL,EU27_2020,2007,14.819,,Heating & Cooling,EU-27,EU-27 (aggregate),False,1.609,17.259,2.876,0.801,Needs acceleration
REN_HEAT_CL,EU27_2020,2008,15.325,,Heating & Cooling,EU-27,EU-27 (aggregate),False,0.506,17.259,2.876,0.801,Needs acceleration
REN_HEAT_CL,EU27_2020,2009,16.786,,Heating & Cooling,EU-27,EU-27 (aggregate),False,1.461,17.259,2.876,0.801,Needs acceleration
REN_HEAT_CL,EU27_2020,2010,16.995,,Heating & Cooling,EU-27,EU-27 (aggregate),False,0.209,17.259,2.876,0.801,Needs acceleration
REN_HEAT_CL,EU27_2020,2011,17.415,,Heating & Cooling,EU-27,EU-27 (aggregate),False,0.42,17.259,2.876,0.801,Needs acceleration
REN_HEAT_CL,EU27_2020,2012,18.582,,Heating & Cooling,EU-27,EU-27 (aggregate),False,1.167,17.259,2.876,0.801,Needs acceleration
REN_HEAT_CL,EU27_2020,2013,19.044,,Heating & Cooling,EU-27,EU-27 (aggregate),False,0.462,17.259,2.876,0.801,Needs acceleration
REN_HEAT_CL,EU27_2020,2014,19.929,,Heating & Cooling,EU-27,EU-27 (aggregate),False,0.885,17.259,2.876,0.801,Needs acceleration
REN_HEAT_CL,EU27_2020,2015,20.307,,Heating & Cooling,EU-27,EU-27 (aggregate),False,0.378,17.259,2.876,0.801,Needs acceleration
REN_HEAT_CL,EU27_2020,2016,20.4,,Heating & Cooling,EU-27,EU-27 (aggregate),False,0.093,17.259,2.876,0.801,Needs acceleration
REN_HEAT_CL,EU27_2020,2017,20.819,,Heating & Cooling,EU-27,EU-27 (aggregate),False,0.419,17.259,2.876,0.801,Needs acceleration
REN_HEAT_CL,EU27_2020,2018,21.604,,Heating & Cooling,EU-27,EU-27 (aggregate),False,0.785,17.259,2.876,0.801,Needs acceleration
REN_HEAT_CL,EU27_2020,2019,22.432,,Heating & Cooling,EU-27,EU-27 (aggregate),False,0.828,17.259,2.876,0.801,Needs acceleration
REN_HEAT_CL,EU27_2020,2020,22.983,,Heating & Cooling,EU-27,EU-27 (aggregate),False,0.551,17.259,2.876,0.801,Needs acceleration
REN_HEAT_CL,EU27_2020,2021,23.033,,Heating & Cooling,EU-27,EU-27 (aggregate),False,0.05,17.259,2.876,0.801,Needs acceleration
REN_HEAT_CL,EU27_2020,2022,24.775,,Heating & Cooling,EU-27,EU-27 (aggregate),False,1.742,17.259,2.876,0.801,Needs acceleration
REN_HEAT_CL,EU27_2020,2023,26.231,,Heating & Cooling,EU-27,EU-27 (aggregate),False,1.456,17.259,2.876,0.801,Needs acceleration
REN_HEAT_CL,EU27_2020,2024,26.738,,Heating & Cooling,EU-27,EU-27 (aggregate),False,0.507,17.259,2.876,0.801,Needs acceleration
REN_HEAT_CL,FI,2004,39.504,,Heating & Cooling,Finland,North,True,,-9.624,0.0,2.046,At or above target
REN_HEAT_CL,FI,2005,39.116,,Heating & Cooling,Finland,North,True,-0.388,-9.624,0.0,2.046,At or above target
REN_HEAT_CL,FI,2006,41.409,,Heating & Cooling,Finland,North,True,2.293,-9.624,0.0,2.046,At or above target
REN_HEAT_CL,FI,2007,41.434,,Heating & Cooling,Finland,North,True,0.025,-9.624,0.0,2.046,At or above target
REN_HEAT_CL,FI,2008,43.078,,Heating & Cooling,Finland,North,True,1.644,-9.624,0.0,2.046,At or above target
REN_HEAT_CL,FI,2009,42.888,,Heating & Cooling,Finland,North,True,-0.19,-9.624,0.0,2.046,At or above target
REN_HEAT_CL,FI,2010,43.973,,Heating & Cooling,Finland,North,True,1.085,-9.624,0.0,2.046,At or above target
REN_HEAT_CL,FI,2011,45.732,,Heating & Cooling,Finland,North,True,1.759,-9.624,0.0,2.046,At or above target
REN_HEAT_CL,FI,2012,48.23,,Heating & Cooling,Finland,North,True,2.498,-9.624,0.0,2.046,At or above target
REN_HEAT_CL,FI,2013,50.772,,Heating & Cooling,Finland,North,True,2.542,-9.624,0.0,2.046,At or above target
REN_HEAT_CL,FI,2014,51.955,,Heating & Cooling,Finland,North,True,1.183,-9.624,0.0,2.046,At or above target
REN_HEAT_CL,FI,2015,52.618,,Heating & Cooling,Finland,North,True,0.663,-9.624,0.0,2.046,At or above target
REN_HEAT_CL,FI,2016,53.704,,Heating & Cooling,Finland,North,True,1.086,-9.624,0.0,2.046,At or above target
REN_HEAT_CL,FI,2017,54.593,,Heating & Cooling,Finland,North,True,0.889,-9.624,0.0,2.046,At or above target
REN_HEAT_CL,FI,2018,54.905,,Heating & Cooling,Finland,North,True,0.312,-9.624,0.0,2.046,At or above target
REN_HEAT_CL,FI,2019,56.884,,Heating & Cooling,Finland,North,True,1.979,-9.624,0.0,2.046,At or above target
REN_HEAT_CL,FI,2020,57.622,,Heating & Cooling,Finland,North,True,0.738,-9.624,0.0,2.046,At or above target
REN_HEAT_CL,FI,2021,52.085,,Heating & Cooling,Finland,North,True,-5.537,-9.624,0.0,2.046,At or above target
REN_HEAT_CL,FI,2022,58.292,,Heating & Cooling,Finland,North,True,6.207,-9.624,0.0,2.046,At or above target
REN_HEAT_CL,FI,2023,61.355,,Heating & Cooling,Finland,North,True,3.063,-9.624,0.0,2.046,At or above target
REN_HEAT_CL,FI,2024,62.592,,Heating & Cooling,Finland,North,True,1.237,-9.624,0.0,2.046,At or above target
REN_HEAT_CL,FR,2004,12.531,,Heating & Cooling,France,West,True,,19.271,3.212,1.03,Far behind
REN_HEAT_CL,FR,2005,12.363,,Heating & Cooling,France,West,True,-0.168,19.271,3.212,1.03,Far behind
REN_HEAT_CL,FR,2006,11.696,,Heating & Cooling,France,West,True,-0.667,19.271,3.212,1.03,Far behind
REN_HEAT_CL,FR,2007,12.787,,Heating & Cooling,France,West,True,1.091,19.271,3.212,1.03,Far behind
REN_HEAT_CL,FR,2008,13.283,,Heating & Cooling,France,West,True,0.496,19.271,3.212,1.03,Far behind
REN_HEAT_CL,FR,2009,15.038,,Heating & Cooling,France,West,True,1.755,19.271,3.212,1.03,Far behind
REN_HEAT_CL,FR,2010,16.16,,Heating & Cooling,France,West,True,1.122,19.271,3.212,1.03,Far behind
REN_HEAT_CL,FR,2011,15.263,,Heating & Cooling,France,West,True,-0.897,19.271,3.212,1.03,Far behind
REN_HEAT_CL,FR,2012,16.589,,Heating & Cooling,France,West,True,1.326,19.271,3.212,1.03,Far behind
REN_HEAT_CL,FR,2013,17.608,,Heating & Cooling,France,West,True,1.019,19.271,3.212,1.03,Far behind
REN_HEAT_CL,FR,2014,18.047,,Heating & Cooling,France,West,True,0.439,19.271,3.212,1.03,Far behind
REN_HEAT_CL,FR,2015,18.879,,Heating & Cooling,France,West,True,0.832,19.271,3.212,1.03,Far behind
REN_HEAT_CL,FR,2016,20.12,,Heating & Cooling,France,West,True,1.241,19.271,3.212,1.03,Far behind
REN_HEAT_CL,FR,2017,20.599,,Heating & Cooling,France,West,True,0.479,19.271,3.212,1.03,Far behind
REN_HEAT_CL,FR,2018,21.216,,Heating & Cooling,France,West,True,0.617,19.271,3.212,1.03,Far behind
REN_HEAT_CL,FR,2019,22.36,,Heating & Cooling,France,West,True,1.144,19.271,3.212,1.03,Far behind
REN_HEAT_CL,FR,2020,23.368,,Heating & Cooling,France,West,True,1.008,19.271,3.212,1.03,Far behind
REN_HEAT_CL,FR,2021,24.757,,Heating & Cooling,France,West,True,1.389,19.271,3.212,1.03,Far behind
REN_HEAT_CL,FR,2022,26.603,,Heating & Cooling,France,West,True,1.846,19.271,3.212,1.03,Far behind
REN_HEAT_CL,FR,2023,30.182,,Heating & Cooling,France,West,True,3.579,19.271,3.212,1.03,Far behind
REN_HEAT_CL,FR,2024,31.316,,Heating & Cooling,France,West,True,1.134,19.271,3.212,1.03,Far behind
REN_HEAT_CL,HR,2004,29.406,,Heating & Cooling,Croatia,South,True,,16.023,2.67,-1.136,Far behind
REN_HEAT_CL,HR,2005,30.002,,Heating & Cooling,Croatia,South,True,0.596,16.023,2.67,-1.136,Far behind
REN_HEAT_CL,HR,2006,29.069,,Heating & Cooling,Croatia,South,True,-0.933,16.023,2.67,-1.136,Far behind
REN_HEAT_CL,HR,2007,29.301,,Heating & Cooling,Croatia,South,True,0.232,16.023,2.67,-1.136,Far behind
REN_HEAT_CL,HR,2008,28.818,,Heating & Cooling,Croatia,South,True,-0.483,16.023,2.67,-1.136,Far behind
REN_HEAT_CL,HR,2009,31.298,,Heating & Cooling,Croatia,South,True,2.48,16.023,2.67,-1.136,Far behind
REN_HEAT_CL,HR,2010,32.881,,Heating & Cooling,Croatia,South,True,1.583,16.023,2.67,-1.136,Far behind
REN_HEAT_CL,HR,2011,33.82,,Heating & Cooling,Croatia,South,True,0.939,16.023,2.67,-1.136,Far behind
REN_HEAT_CL,HR,2012,36.554,,Heating & Cooling,Croatia,South,True,2.734,16.023,2.67,-1.136,Far behind
REN_HEAT_CL,HR,2013,37.308,,Heating & Cooling,Croatia,South,True,0.754,16.023,2.67,-1.136,Far behind
REN_HEAT_CL,HR,2014,36.219,,Heating & Cooling,Croatia,South,True,-1.089,16.023,2.67,-1.136,Far behind
REN_HEAT_CL,HR,2015,38.619,,Heating & Cooling,Croatia,South,True,2.4,16.023,2.67,-1.136,Far behind
REN_HEAT_CL,HR,2016,37.636,,Heating & Cooling,Croatia,South,True,-0.983,16.023,2.67,-1.136,Far behind
REN_HEAT_CL,HR,2017,36.627,,Heating & Cooling,Croatia,South,True,-1.009,16.023,2.67,-1.136,Far behind
REN_HEAT_CL,HR,2018,36.65,,Heating & Cooling,Croatia,South,True,0.023,16.023,2.67,-1.136,Far behind
REN_HEAT_CL,HR,2019,36.791,,Heating & Cooling,Croatia,South,True,0.141,16.023,2.67,-1.136,Far behind
REN_HEAT_CL,HR,2020,36.928,,Heating & Cooling,Croatia,South,True,0.137,16.023,2.67,-1.136,Far behind
REN_HEAT_CL,HR,2021,38.006,,Heating & Cooling,Croatia,South,True,1.078,16.023,2.67,-1.136,Far behind
REN_HEAT_CL,HR,2022,37.213,,Heating & Cooling,Croatia,South,True,-0.793,16.023,2.67,-1.136,Far behind
REN_HEAT_CL,HR,2023,36.173,,Heating & Cooling,Croatia,South,True,-1.04,16.023,2.67,-1.136,Far behind
REN_HEAT_CL,HR,2024,34.805,,Heating & Cooling,Croatia,South,True,-1.368,16.023,2.67,-1.136,Far behind
REN_HEAT_CL,HU,2004,6.45,,Heating & Cooling,Hungary,East,True,,24.236,4.039,1.104,Far behind
REN_HEAT_CL,HU,2005,9.935,,Heating & Cooling,Hungary,East,True,3.485,24.236,4.039,1.104,Far behind
REN_HEAT_CL,HU,2006,11.38,,Heating & Cooling,Hungary,East,True,1.445,24.236,4.039,1.104,Far behind
REN_HEAT_CL,HU,2007,13.544,,Heating & Cooling,Hungary,East,True,2.164,24.236,4.039,1.104,Far behind
REN_HEAT_CL,HU,2008,11.97,,Heating & Cooling,Hungary,East,True,-1.574,24.236,4.039,1.104,Far behind
REN_HEAT_CL,HU,2009,17.019,,Heating & Cooling,Hungary,East,True,5.049,24.236,4.039,1.104,Far behind
REN_HEAT_CL,HU,2010,18.077,,Heating & Cooling,Hungary,East,True,1.058,24.236,4.039,1.104,Far behind
REN_HEAT_CL,HU,2011,20.043,,Heating & Cooling,Hungary,East,True,1.966,24.236,4.039,1.104,Far behind
REN_HEAT_CL,HU,2012,23.313,,Heating & Cooling,Hungary,East,True,3.27,24.236,4.039,1.104,Far behind
REN_HEAT_CL,HU,2013,23.699,,Heating & Cooling,Hungary,East,True,0.386,24.236,4.039,1.104,Far behind
REN_HEAT_CL,HU,2014,21.283,,Heating & Cooling,Hungary,East,True,-2.416,24.236,4.039,1.104,Far behind
REN_HEAT_CL,HU,2015,21.335,,Heating & Cooling,Hungary,East,True,0.052,24.236,4.039,1.104,Far behind
REN_HEAT_CL,HU,2016,21.027,,Heating & Cooling,Hungary,East,True,-0.308,24.236,4.039,1.104,Far behind
REN_HEAT_CL,HU,2017,19.902,,Heating & Cooling,Hungary,East,True,-1.125,24.236,4.039,1.104,Far behind
REN_HEAT_CL,HU,2018,18.204,,Heating & Cooling,Hungary,East,True,-1.698,24.236,4.039,1.104,Far behind
REN_HEAT_CL,HU,2019,18.16,,Heating & Cooling,Hungary,East,True,-0.044,24.236,4.039,1.104,Far behind
REN_HEAT_CL,HU,2020,17.72,,Heating & Cooling,Hungary,East,True,-0.44,24.236,4.039,1.104,Far behind
REN_HEAT_CL,HU,2021,17.898,,Heating & Cooling,Hungary,East,True,0.178,24.236,4.039,1.104,Far behind
REN_HEAT_CL,HU,2022,20.232,,Heating & Cooling,Hungary,East,True,2.334,24.236,4.039,1.104,Far behind
REN_HEAT_CL,HU,2023,22.268,,Heating & Cooling,Hungary,East,True,2.036,24.236,4.039,1.104,Far behind
REN_HEAT_CL,HU,2024,22.608,,Heating & Cooling,Hungary,East,True,0.34,24.236,4.039,1.104,Far behind
REN_HEAT_CL,IE,2004,2.873,,Heating & Cooling,Ireland,West,True,,26.436,4.406,-0.024,Far behind
REN_HEAT_CL,IE,2005,3.442,,Heating & Cooling,Ireland,West,True,0.569,26.436,4.406,-0.024,Far behind
REN_HEAT_CL,IE,2006,3.592,,Heating & Cooling,Ireland,West,True,0.15,26.436,4.406,-0.024,Far behind
REN_HEAT_CL,IE,2007,3.786,,Heating & Cooling,Ireland,West,True,0.194,26.436,4.406,-0.024,Far behind
REN_HEAT_CL,IE,2008,3.513,,Heating & Cooling,Ireland,West,True,-0.273,26.436,4.406,-0.024,Far behind
REN_HEAT_CL,IE,2009,4.181,,Heating & Cooling,Ireland,West,True,0.668,26.436,4.406,-0.024,Far behind
REN_HEAT_CL,IE,2010,4.281,,Heating & Cooling,Ireland,West,True,0.1,26.436,4.406,-0.024,Far behind
REN_HEAT_CL,IE,2011,4.657,,Heating & Cooling,Ireland,West,True,0.376,26.436,4.406,-0.024,Far behind
REN_HEAT_CL,IE,2012,4.849,,Heating & Cooling,Ireland,West,True,0.192,26.436,4.406,-0.024,Far behind
REN_HEAT_CL,IE,2013,5.185,,Heating & Cooling,Ireland,West,True,0.336,26.436,4.406,-0.024,Far behind
REN_HEAT_CL,IE,2014,6.261,,Heating & Cooling,Ireland,West,True,1.076,26.436,4.406,-0.024,Far behind
REN_HEAT_CL,IE,2015,6.184,,Heating & Cooling,Ireland,West,True,-0.077,26.436,4.406,-0.024,Far behind
REN_HEAT_CL,IE,2016,6.243,,Heating & Cooling,Ireland,West,True,0.059,26.436,4.406,-0.024,Far behind
REN_HEAT_CL,IE,2017,6.624,,Heating & Cooling,Ireland,West,True,0.381,26.436,4.406,-0.024,Far behind
REN_HEAT_CL,IE,2018,6.381,,Heating & Cooling,Ireland,West,True,-0.243,26.436,4.406,-0.024,Far behind
REN_HEAT_CL,IE,2019,6.344,,Heating & Cooling,Ireland,West,True,-0.037,26.436,4.406,-0.024,Far behind
REN_HEAT_CL,IE,2020,6.264,,Heating & Cooling,Ireland,West,True,-0.08,26.436,4.406,-0.024,Far behind
REN_HEAT_CL,IE,2021,5.421,,Heating & Cooling,Ireland,West,True,-0.843,26.436,4.406,-0.024,Far behind
REN_HEAT_CL,IE,2022,5.334,,Heating & Cooling,Ireland,West,True,-0.087,26.436,4.406,-0.024,Far behind
REN_HEAT_CL,IE,2023,7.778,,Heating & Cooling,Ireland,West,True,2.444,26.436,4.406,-0.024,Far behind
REN_HEAT_CL,IE,2024,7.913,,Heating & Cooling,Ireland,West,True,0.135,26.436,4.406,-0.024,Far behind
REN_HEAT_CL,IS,2004,52.343,,Heating & Cooling,Iceland,Non-EU,False,,-36.832,0.0,-1.098,At or above target
